oee1;oee2;oee3;availability;performance;quality;capacity_utilization;oae;theoretical_run_rate;actual_run_rate;line_name;line_category;batch_number;order_number;start;stop;material_number;material_name;material_category_name;runrate_per_minute;planned_quantity;max_operating_time_min;actual_operating_time_min;actual_runtime_min;actual_runtime_total_product_min;actual_runtime_no_product_min;theoretical_runtime_min;theoretical_runtime_good_product_min;speed_losses_min;scrap_losses_min;total_quantity;good_quantity;rejects;target_quantity;tpm_min;planned_downtime_min;changeover_time_min;operational_downtime_min;planned_maintenance_min;cleaning_min;organizational_downtime_min;unplanned_downtime_min;equipment_breakdown_min;availability_of_materials_min;availability_of_operators_min;itot_fault_min;non_technical_breakdown_min;adjustment_min;non_commercial_and_strategic_activities_min;projects_min;test_and_validation_min;not_scheduled_time_min;unscheduled_time_min;uptime_min;line_status_duration_min;alarm_duration_min;alarm_count;line_status_count;upd_ts;site_oid;line_oid
0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Abfüllanlage 4-E2G;NULL;05032026;NULL;2026-03-05 15:47:00.5720062;2026-03-05 17:35:21.7160034;12345678910;NULL;NULL;200;NULL;108,3524;NULL;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;108,3524;NULL;NULL;NULL;NULL;NULL;108,3524;0;0;1;2026-03-06 17:20:32.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;0;NULL;0;NULL;NULL;0,178940852498338;0;NULL;NULL;Abfüllanlage 4-E2G;NULL;11111111;NULL;2025-11-14 10:06:52.5820007;2025-11-14 10:56:12.6830139;11111111;NULL;NULL;200;NULL;49,335017;8,82805;0;0;0;0;0;0;0;0;0;0;0;8,82805;NULL;NULL;NULL;NULL;NULL;NULL;8,82805;8,82805;NULL;NULL;NULL;NULL;NULL;40,506967;NULL;NULL;NULL;NULL;NULL;49,335017;0;0;1;2025-11-17 17:05:45.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Abfüllanlage 4-E2G;NULL;08122025;NULL;2025-12-08 16:40:22.9120025;2025-12-08 17:25:34.0210113;08122025001;NULL;NULL;200;NULL;45,18515;NULL;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45,18515;NULL;45,18515;0;0;0;2026-02-24 09:22:48.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,522139959841484;0,522139959841484;NULL;0,606808594632033;0,884098128106817;0,973273137697517;1;0,536478342633309;200;176,819625621363;Abfüllanlage 4-E2G;NULL;86475499;NULL;2025-02-28 08:28:03.1770019;2025-02-28 10:11:16.3440093;09363190001;NULL;NULL;200;NULL;103,219451;103,219451;62,63445;62,63445;0;55,375;53,895;7,25945;1,48;11075;10779;0;12526,89;47,844451;NULL;NULL;NULL;NULL;NULL;NULL;40,585001;40,585001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;62,63445;103,219451;0;0;168;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,510251939244972;0,510251939244972;NULL;0,597341784827022;0,873750329311434;0,977629766313209;1;0,52192758120409;200;174,750065862287;Abfüllanlage 4-E2G;NULL;91481099;NULL;2026-03-19 00:43:04.4460144;2026-03-19 13:21:03.7440032;08922934001;NULL;NULL;200;NULL;757,9883;757,9883;452,778084;452,778084;0;395,615;386,765;57,163084;8,85;79123;77353;0;90555,6168;345,6733;16,7;NULL;NULL;NULL;NULL;NULL;288,510216;288,510216;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;452,778084;757,9883;0;0;440;2026-03-19 18:47:29.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,253994612123207;0,253994612123207;NULL;0,367341753636446;0,71525812306601;0,966699314397649;1;0,262744173229781;200;143,051624613202;Abfüllanlage 4-E2G;NULL;86461299;NULL;2025-02-26 15:53:49.3580017;2025-02-26 17:11:32.4490051;09219544001;NULL;NULL;200;NULL;77,718184;77,718184;28,549134;28,549134;0;20,42;19,74;8,129134;0,68;4084;3948;0;5709,8268;57,298184;NULL;NULL;NULL;NULL;NULL;NULL;49,16905;49,16905;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28,549134;77,718184;0;0;104;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,733079999108071;0,733079999108071;NULL;0,777053783724229;0,953584333771657;0,9893300113741;1;0,740986314657414;200;190,716866754331;Abfüllanlage 4-E2G;NULL;94299499;NULL;2026-02-25 05:07:37.9450073;2026-02-25 17:35:08.1660003;07230516001;NULL;NULL;200;NULL;747,503684;747,503684;580,850566;580,850566;0;553,89;547,98;26,960566;5,91;110778;109596;0;116170,1132;131,460917;62,152767;NULL;NULL;NULL;NULL;NULL;104,500351;104,500351;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;580,850566;747,503684;0;0;415;2026-02-26 16:13:54.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,627844563747444;0,627844563747444;NULL;0,694346507532153;0,924363104955245;0,978212662157667;1;0,641828293617251;200;184,872620991049;Abfüllanlage 4-E2G;NULL;85737899;NULL;2025-02-14 19:56:37.3640136;2025-02-14 22:17:08.5910034;08014469001;NULL;NULL;200;NULL;140,520449;140,520449;97,569883;97,569883;0;90,19;88,225;7,379883;1,965;18038;17645;0;19513,9766;50,330449;NULL;NULL;NULL;NULL;NULL;NULL;42,950566;42,950566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;97,569883;140,520449;0;0;192;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0117028154445316;0,0117028154445316;NULL;0,157791213120745;0,0741664584046027;1;1;0,0117028154445316;200;14,8332916809205;Abfüllanlage 4-E2G;NULL;30012025;NULL;2025-01-30 13:06:04.9280090;2025-01-30 13:53:56.0320129;30012025111;NULL;NULL;200;NULL;47,851733;47,851733;7,550583;7,550583;0;0,56;0,56;6,990583;0;112;112;0;1510,1166;47,291733;NULL;NULL;NULL;NULL;NULL;NULL;40,30115;40,30115;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7,550583;47,851733;0;0;4;2025-04-10 07:44:25.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0888952172300103;0,13743239489913;NULL;0,322490933341077;0,460812995556548;0,924798011187073;0,646828699268872;0,148608013032729;200;92,1625991113097;Abfüllanlage 4-E2G;NULL;88844899;NULL;2025-08-21 07:40:34.7300109;2025-08-21 10:27:58.0150146;10081945001;NULL;NULL;200;NULL;167,388083;108,271416;34,91655;34,91655;0;16,09;14,88;18,82655;1,21;3218;2976;0;6983,31;44,276666;47,90475;NULL;NULL;NULL;NULL;NULL;25,450116;25,450116;NULL;NULL;NULL;NULL;NULL;59,116667;NULL;59,116667;NULL;NULL;34,91655;167,388083;0;0;64;2025-08-22 11:03:37.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,313321114077311;0,313321114077311;NULL;0,54611164177462;0,583901412037925;0,982581768918134;1;0,31887535876255;200;116,780282407585;Abfüllanlage 4-E2G;NULL;87794999;NULL;2025-11-19 22:39:17.7190093;2025-11-20 00:00:18.8660125;09689516001;NULL;NULL;200;NULL;81,019117;81,019117;44,245483;44,245483;0;25,835;25,385;18,410483;0,45;5167;5077;0;8849,0966;55,169683;0,014434;NULL;NULL;NULL;NULL;NULL;36,7592;36,7592;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;44,245483;81,019117;0;0;35;2025-11-21 00:03:31.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,285636105831958;0,285636105831958;NULL;0,414808278840487;0,712226249638507;0,966824644549763;1;0,295437344757564;200;142,445249927701;Abfüllanlage 4-E2G;NULL;85758299;NULL;2025-04-04 18:24:53.3960113;2025-04-04 18:53:27.4650115;09203478001;NULL;NULL;200;NULL;28,567817;28,567817;11,850167;11,850167;0;8,44;8,16;3,410167;0,28;1688;1632;0;2370,0334;20,127817;NULL;NULL;NULL;NULL;NULL;NULL;16,71765;16,71765;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,850167;28,567817;0;0;14;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0628555357991369;0,0628555357991369;NULL;0,270908693806717;0,268470261376735;0,864220183486239;1;0,0727309278355193;200;53,694052275347;Abfüllanlage 4-E2G;NULL;86473599;NULL;2025-03-11 00:16:50.7690124;2025-03-11 00:54:18.7810058;07232373001;NULL;NULL;200;NULL;37,466867;37,466867;10,1501;10,1501;0;2,725;2,355;7,4251;0,37;545;471;0;2030,02;34,741867;NULL;NULL;NULL;NULL;NULL;NULL;27,316767;27,316767;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10,1501;37,466867;0;0;16;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0106946064465998;0,0277273008039867;NULL;0,050240192448789;0,566691748023663;0,973888888888889;0,385706727178511;0,0284707024798494;200;113,338349604733;Abfüllanlage 4-E2G;NULL;46219876;NULL;2025-06-23 16:36:01.0900115;2025-06-24 19:55:09.7300109;13972400132;NULL;NULL;200;NULL;1639,144001;632,228868;31,7633;31,7633;0;18;17,53;13,7633;0,47;3600;3506;0;6352,66;614,228868;NULL;NULL;NULL;NULL;NULL;NULL;600,465568;600,465568;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1006,915133;NULL;31,7633;1639,144001;0;0;125;2025-06-25 09:12:57.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,624854397883389;0,624854397883389;NULL;0,649571638765897;0,968160164038415;0,993583948847977;1;0,628889384342293;200;193,632032807683;Abfüllanlage 4-E2G;NULL;92380299;NULL;2025-12-01 18:58:26.9670104;2025-12-02 13:00:14.2480010;08481172001;NULL;NULL;200;NULL;1081,788017;1081,788017;702,698815;702,698815;0;680,325;675,96;22,373815;4,365;136065;135192;0;140539,763;326,992218;74,470799;NULL;NULL;NULL;NULL;NULL;304,618403;304,618403;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;702,698815;1081,788017;0;0;1024;2025-12-02 21:58:46.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,646652520567219;0,646652520567219;NULL;0,69205813026375;0,94209000681826;0,991827173347215;1;0,651981048658808;200;188,418001363652;Abfüllanlage 4-E2G;NULL;84674699;NULL;2025-03-12 03:26:08.3410034;2025-03-12 05:53:27.5550079;08472068001;NULL;NULL;200;NULL;147,320233;147,320233;101,954165;101,954165;0;96,05;95,265;5,904165;0,785;19210;19053;0;20390,833;51,270233;NULL;NULL;NULL;NULL;NULL;NULL;45,366068;45,366068;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;101,954165;147,320233;0;0;125;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0758042331843586;0,0758042331843586;NULL;0,283148523628332;0,291452929244343;0,9185667752443;1;0,0825244666226883;200;58,2905858488685;Abfüllanlage 4-E2G;NULL;87410799;NULL;2025-07-18 19:16:03.5680084;2025-07-18 20:11:51.6660003;07233353001;NULL;NULL;200;NULL;55,801633;55,801633;15,80015;15,80015;0;4,605;4,23;11,19515;0,375;921;846;0;3160,03;48,058133;3,1385;NULL;NULL;NULL;NULL;NULL;36,862983;36,862983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15,80015;55,801633;0;0;34;2025-07-18 22:24:32.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,496583327421692;0,496583327421692;NULL;0,579116559736139;0,866089019584985;0,990064794816415;1;0,501566493447302;200;173,217803916997;Abfüllanlage 4-E2G;NULL;86334199;NULL;2025-10-21 06:32:14.2680053;2025-10-21 09:36:51.5630035;07232829001;NULL;NULL;200;NULL;184,621583;184,621583;106,917416;106,917416;0;92,6;91,68;14,317416;0,92;18520;18336;0;21383,4832;49,828866;42,192717;NULL;NULL;NULL;NULL;NULL;35,51145;35,51145;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;106,917416;184,621583;0;0;94;2025-10-21 22:29:45.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,141066462456169;0,141066462456169;NULL;0,680223871781009;0,21780260464128;0,952157598499062;1;0,14815453101308;200;43,5605209282559;Abfüllanlage 4-E2G;NULL;92149099;NULL;2025-10-28 16:17:17.8680114;2025-10-28 17:29:14.9820098;09608940001;NULL;NULL;200;NULL;71,9519;71,9519;48,9434;48,9434;0;10,66;10,15;38,2834;0,51;2132;2030;0;9788,68;61,275533;0,016367;NULL;NULL;NULL;NULL;NULL;22,992133;22,992133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;48,9434;71,9519;0;0;34;2025-10-30 21:59:37.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,230491996487753;0,230491996487753;NULL;0,487382546213789;0,544349905420536;0,868775820830615;1;0,265306642935096;200;108,869981084107;Abfüllanlage 4-E2G;NULL;93138999;NULL;2025-10-13 14:16:37.2830047;2025-10-13 17:09:58.0780029;07240546001;NULL;NULL;200;NULL;173,346583;173,346583;84,486099;84,486099;0;45,99;39,955;38,496099;6,035;9198;7991;0;16897,2198;113,055283;14,3013;NULL;NULL;NULL;NULL;NULL;74,559184;74,559184;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;84,486099;173,346583;0;0;145;2025-10-15 08:56:52.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,206159342735143;0,206172052922434;NULL;0,673775631211311;0,335482475428051;0,912104622871046;0,999938351550995;0,226039916641869;200;67,0964950856103;Abfüllanlage 4-E2G;NULL;94438799;NULL;2026-03-16 09:46:09.1690063;2026-03-16 10:58:53.2690124;07217196001;NULL;NULL;200;NULL;72,735001;72,730517;49,00405;49,00405;0;16,44;14,995;32,56405;1,445;3288;2999;0;9800,81;56,290517;NULL;NULL;NULL;NULL;NULL;NULL;23,726467;23,726467;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,004484;49,00405;72,735001;0;0;69;2026-03-16 16:01:13.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0456798804217315;0,0456798804217315;NULL;0,0700132771593041;0,664051735887248;0,982522796352584;1;0,0464924382327909;200;132,81034717745;Abfüllanlage 4-E2G;NULL;71640979;NULL;2025-05-23 09:19:02.5200042;2025-05-23 14:02:05.9270019;02791230001;NULL;NULL;200;NULL;283,056783;283,056783;19,817733;19,817733;0;13,16;12,93;6,657733;0,23;2632;2586;0;3963,5466;269,896783;NULL;NULL;NULL;NULL;NULL;NULL;263,23905;263,23905;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;19,817733;283,056783;0;0;57;2025-05-25 23:06:28.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,208588917723464;0,208588917723464;NULL;0,308473161177641;0,69148848046698;0,97788750536711;1;0,213305637487573;200;138,297696093396;Abfüllanlage 4-E2G;NULL;89325099;NULL;2025-06-30 18:53:56.2300109;2025-06-30 20:43:07.3930053;07216742001;NULL;NULL;200;NULL;109,18605;109,18605;33,680966;33,680966;0;23,29;22,775;10,390966;0,515;4658;4555;0;6736,1932;71,843333;14,052717;NULL;NULL;NULL;NULL;NULL;61,452367;61,452367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;33,680966;109,18605;0;0;92;2025-07-09 15:08:46.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,323771602930597;0,323771602930597;NULL;0,404800277362677;0,816057145444018;0,980115781525296;1;0,330340158819533;200;163,211429088804;Abfüllanlage 4-E2G;NULL;86477999;NULL;2025-03-28 09:42:01.8890075;2025-03-28 11:42:18.0870056;08709963001;NULL;NULL;200;NULL;120,269967;120,269967;48,685316;48,685316;0;39,73;38,94;8,955316;0,79;7946;7788;0;9737,0632;80,539967;NULL;NULL;NULL;NULL;NULL;NULL;71,584651;71,584651;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;48,685316;120,269967;0;0;132;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Abfüllanlage 4-E2G;NULL;04032026;NULL;2026-03-04 18:23:31.4720001;2026-03-04 21:46:55.7920074;12345678910;NULL;NULL;200;NULL;203,405333;NULL;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;203,405333;NULL;NULL;NULL;NULL;NULL;203,405333;0;0;1;2026-03-05 16:13:04.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Abfüllanlage 4-E2G;NULL;25941987;NULL;2026-01-29 10:44:50.3300018;2026-01-29 15:13:49.7730102;29012036987;NULL;NULL;200;NULL;268,990717;NULL;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;268,990717;NULL;268,990717;0;0;1;2026-03-03 15:14:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;0;NULL;0,268049923174349;0,0929428449660373;0;1;0,0249133224527517;200;18,5885689932075;Abfüllanlage 4-E2G;NULL;22113311;NULL;2025-09-02 14:49:57.0160064;2025-09-02 17:24:53.2470092;25412365478;NULL;NULL;200;NULL;154,937183;154,937183;41,5309;41,5309;0;3,86;0;37,6709;3,86;772;0;0;8306,18;143,163183;7,914;NULL;NULL;NULL;NULL;NULL;105,492283;105,492283;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;41,5309;154,937183;0;0;48;2025-09-24 17:32:22.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,560712683221203;0,560712683221203;NULL;0,584972829735542;0,972860196546876;0,985267709898486;1;0,569096782111102;200;194,572039309375;Abfüllanlage 4-E2G;NULL;87517499;NULL;2025-06-10 12:03:52.9400024;2025-06-11 00:03:06.0570068;08785775001;NULL;NULL;200;NULL;719,218616;719,218616;420,723349;420,723349;0;409,305;403,275;11,418349;6,03;81861;80655;0;84144,6698;289,461666;20,45195;NULL;NULL;NULL;NULL;NULL;278,043317;278,043317;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;420,723349;719,218616;0;0;1191;2025-06-11 15:05:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,162534006748971;0,162534006748971;NULL;0,655498284186901;0,278464967436307;0,890434782608696;1;0,18253330836066;200;55,6929934872613;Abfüllanlage 4-E2G;NULL;88248799;NULL;2025-08-21 05:23:22.5180053;2025-08-21 05:54:52.5840148;08336075001;NULL;NULL;200;NULL;31,5011;31,5011;20,648917;20,648917;0;5,75;5,12;14,898917;0,63;1150;1024;0;4129,7834;24,8747;0,8764;NULL;NULL;NULL;NULL;NULL;9,975783;9,975783;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20,648917;31,5011;0;0;35;2025-08-21 07:43:26.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,628140908803865;0,628140908803865;NULL;0,671595154072096;0,94919727856929;0,985355716203322;1;0,637476292545556;200;189,839455713858;Abfüllanlage 4-E2G;NULL;92005999;NULL;2025-10-20 06:51:56.2430114;2025-10-20 23:01:54.1720123;07216602001;NULL;NULL;200;NULL;969,965483;969,965483;651,424118;651,424118;0;618,33;609,275;33,094118;9,055;123666;121855;0;130284,8236;326,42;25,215483;NULL;NULL;NULL;NULL;NULL;293,325882;293,325882;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;651,424118;969,965483;0;0;744;2025-10-21 22:29:45.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;0;NULL;0,00785953641213139;0;NULL;1;0;200;0;Abfüllanlage 4-E2G;NULL;86689599;NULL;2025-03-14 11:26:33.6080017;2025-03-14 13:12:33.7770080;08965633001;NULL;NULL;200;NULL;106,002817;106,002817;0,833133;0,833133;0;0;0;0,833133;0;0;0;0;166,6266;106,002817;NULL;NULL;NULL;NULL;NULL;NULL;105,169684;105,169684;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,833133;106,002817;0;0;6;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,594365820426092;0,594365820426092;NULL;0,626831991537078;0,979257949701742;0,968290269735455;1;0,613830210840059;200;195,851589940348;Abfüllanlage 4-E2G;NULL;92005799;NULL;2025-10-17 00:20:51.9700012;2025-10-17 17:05:15.8660125;07216572001;NULL;NULL;200;NULL;1004,398267;1004,398267;629,588966;629,588966;0;616,53;596,98;13,058966;19,55;123306;119396;0;125917,7932;180,056349;207,811918;NULL;NULL;NULL;NULL;NULL;166,997383;166,997383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;629,588966;1004,398267;0;0;482;2025-10-19 23:24:57.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0952429430535036;0,0952429430535036;NULL;0,18065243018492;0,592490930620818;0,889830508474576;1;0,107034926479175;200;118,498186124164;Abfüllanlage 4-E2G;NULL;87341999;NULL;2025-02-13 02:38:00.0170135;2025-02-13 03:44:08.8150024;07240562001;NULL;NULL;200;NULL;66,146633;66,146633;11,94955;11,94955;0;7,08;6,3;4,86955;0,78;1416;1260;0;2389,91;59,066633;NULL;NULL;NULL;NULL;NULL;NULL;54,197083;54,197083;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,94955;66,146633;0;0;26;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0643049863245415;0,064306770949931;NULL;0,104622644867475;0,70856776522788;0,867460317460317;0,999972248250641;0,0741322336659772;200;141,713553045576;Abfüllanlage 4-E2G;NULL;21012026;NULL;2026-01-21 12:41:31.0070037;2026-01-21 15:31:29.2830047;21012026111;NULL;NULL;200;NULL;169,971267;169,96655;17,78235;17,78235;0;12,6;10,93;5,18235;1,67;2520;2186;0;3556,47;33,999883;123,366667;NULL;NULL;NULL;NULL;NULL;28,817533;28,817533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,004717;17,78235;169,971267;0;0;85;2026-01-22 17:03:10.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,633064810861442;0,633064810861442;NULL;0,691611110090815;0,9376418245114;0,976223462613417;1;0,648483503117907;200;187,52836490228;Abfüllanlage 4-E2G;NULL;92333999;NULL;2025-11-05 04:25:39.2030029;2025-11-05 20:28:26.7480010;09042628001;NULL;NULL;200;NULL;962,792418;962,792418;665,877933;665,877933;0;624,355;609,51;41,522933;14,845;124871;121902;0;133175,5866;193,4225;145,014918;NULL;NULL;NULL;NULL;NULL;151,899567;151,899567;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;665,877933;962,792418;0;0;465;2025-11-06 22:30:37.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;0;NULL;0,836094533558123;0;NULL;0,0138586179182533;0;200;0;Abfüllanlage 4-E2G;NULL;96313299;NULL;2026-03-19 23:08:18.0100097;2026-03-19 23:48:34.4890136;07240589001;NULL;NULL;200;NULL;40,274651;0,558151;0,466667;0,466667;0;0;0;0,466667;0;0;0;0;93,3334;0,466667;0,091484;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;39,7165;NULL;39,7165;NULL;NULL;0,466667;40,274651;0;0;2;2026-03-20 09:50:49.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,556723405260416;0,556723405260416;NULL;0,580987393258835;0,965473812510289;0,992504015705872;1;0,560928113590022;200;193,094762502058;Abfüllanlage 4-E2G;NULL;88379799;NULL;2025-07-01 11:25:01.8630065;2025-07-01 18:54:31.6290130;07217773001;NULL;NULL;200;NULL;449,496101;449,496101;261,151568;261,151568;0;252,135;250,245;9,016568;1,89;50427;50049;0;52230,3136;179,429234;17,931867;NULL;NULL;NULL;NULL;NULL;170,412666;170,412666;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;261,151568;449,496101;0;0;201;2025-07-03 06:53:49.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
